run_id,provenance_level,protocol_group,protocol_status,status,model_name,model_path,model_revision,num_layers,method,adapter_enabled,adapter_path,adapter_hash,benchmark,task,split,context_length,n_planned,n_valid,seed,resume_j,j_fraction,selector,topk,chunk_size,metric,score,score_scale,stderr,ci95_low,ci95_high,code_commit,run_date,gpu,config_path,predictions_path,scorer_output_path,log_path,source_summary_path,source_disk,notes
ruler/qcmem_iterbm25_vt/variable_tracking/32k,A,qcmem_adapter033L_n100,,complete,Qwen3-8B,/apdcephfs_wzc1/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,variable_tracking,,32k,,200,,12,0.333,iter_bm25,16,512,string_match,95.6,0-100,,,,,2026-07-13,,ruler_results/qcmem_iterbm25_vt/iterbm25_vt_32k_hop4_tk16/variable_tracking_32k.json,ruler_results/qcmem_iterbm25_vt/iterbm25_vt_32k_hop4_tk16/variable_tracking_32k.csv,,,ruler_results/qcmem_iterbm25_vt/iterbm25_vt_32k_hop4_tk16/variable_tracking_32k.json,wzc1,combined 2 shard-cell(s)
ruler/qcmem_iterbm25_vt/variable_tracking/8k,A,qcmem_adapter033L_n100,,complete,Qwen3-8B,/apdcephfs_wzc1/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,variable_tracking,,8k,,200,,12,0.333,iter_bm25,16,512,string_match,95.5,0-100,,,,,2026-07-13,,ruler_results/qcmem_iterbm25_vt/iterbm25_vt_8k_hop2_tk16/variable_tracking_8k.json,ruler_results/qcmem_iterbm25_vt/iterbm25_vt_8k_hop2_tk16/variable_tracking_8k.csv,,,ruler_results/qcmem_iterbm25_vt/iterbm25_vt_8k_hop2_tk16/variable_tracking_8k.json,wzc1,combined 2 shard-cell(s)
ruler/qcmem_n100/niah_multikey_1/16k,A,qcmem_adapter033L_n500,,complete,Qwen3-8B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,niah_multikey_1,,16k,,500,,12,0.333,bm25,12,512,string_match,90.6,0-100,,,,,2026-07-12,,ruler_results/qcmem_n100/qcmem_n100_niah_multikey_tk12_16k/niah_multikey_1_16k.json,ruler_results/qcmem_n100/qcmem_n100_niah_multikey_tk12_16k/niah_multikey_1_16k.csv,,,ruler_results/qcmem_n100/qcmem_n100_niah_multikey_tk12_16k/niah_multikey_1_16k.json,diskB,combined 5 shard-cell(s)
ruler/qcmem_n100/niah_multikey_1/1k,A,qcmem_adapter033L_n500,,complete,Qwen3-8B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,niah_multikey_1,,1k,,500,,12,0.333,bm25,8,512,string_match,99.0,0-100,,,,,2026-07-14,,ruler_results/qcmem_n100/qcmem_n100_niah_multikey_tk8_1k/niah_multikey_1_1k.json,ruler_results/qcmem_n100/qcmem_n100_niah_multikey_tk8_1k/niah_multikey_1_1k.csv,,,ruler_results/qcmem_n100/qcmem_n100_niah_multikey_tk8_1k/niah_multikey_1_1k.json,diskB,combined 5 shard-cell(s)
ruler/qcmem_n100/niah_multikey_1/2k,A,qcmem_adapter033L_n500,,complete,Qwen3-8B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,niah_multikey_1,,2k,,500,,12,0.333,bm25,24,512,string_match,99.2,0-100,,,,,2026-07-14,,ruler_results/qcmem_n100/qcmem_n100_niah_multikey_tk24_2k/niah_multikey_1_2k.json,ruler_results/qcmem_n100/qcmem_n100_niah_multikey_tk24_2k/niah_multikey_1_2k.csv,,,ruler_results/qcmem_n100/qcmem_n100_niah_multikey_tk24_2k/niah_multikey_1_2k.json,diskB,combined 5 shard-cell(s)
ruler/qcmem_n100/niah_multikey_1/32k,A,qcmem_adapter033L_n500,,complete,Qwen3-8B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,niah_multikey_1,,32k,,500,,12,0.333,bm25,4,512,string_match,92.0,0-100,,,,,2026-07-12,,ruler_results/qcmem_n100/qcmem_n100_niah_multikey_tk4_32k/niah_multikey_1_32k.json,ruler_results/qcmem_n100/qcmem_n100_niah_multikey_tk4_32k/niah_multikey_1_32k.csv,,,ruler_results/qcmem_n100/qcmem_n100_niah_multikey_tk4_32k/niah_multikey_1_32k.json,diskB,combined 5 shard-cell(s)
ruler/qcmem_n100/niah_multikey_1/4k,A,qcmem_adapter033L_n500,,complete,Qwen3-8B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,niah_multikey_1,,4k,,500,,12,0.333,bm25,24,512,string_match,96.8,0-100,,,,,2026-07-14,,ruler_results/qcmem_n100/qcmem_n100_niah_multikey_tk24_4k/niah_multikey_1_4k.json,ruler_results/qcmem_n100/qcmem_n100_niah_multikey_tk24_4k/niah_multikey_1_4k.csv,,,ruler_results/qcmem_n100/qcmem_n100_niah_multikey_tk24_4k/niah_multikey_1_4k.json,diskB,combined 5 shard-cell(s)
ruler/qcmem_n100/niah_multikey_1/8k,A,qcmem_adapter033L_n500,,complete,Qwen3-8B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,niah_multikey_1,,8k,,500,,12,0.333,bm25,24,512,string_match,93.8,0-100,,,,,2026-07-14,,ruler_results/qcmem_n100/qcmem_n100_niah_multikey_tk24_8k/niah_multikey_1_8k.json,ruler_results/qcmem_n100/qcmem_n100_niah_multikey_tk24_8k/niah_multikey_1_8k.csv,,,ruler_results/qcmem_n100/qcmem_n100_niah_multikey_tk24_8k/niah_multikey_1_8k.json,diskB,combined 5 shard-cell(s)
ruler/qcmem_n100/niah_single_2/16k,A,qcmem_adapter033L_n500,,complete,Qwen3-8B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,niah_single_2,,16k,,500,,12,0.333,bm25,24,512,string_match,100.0,0-100,,,,,2026-07-12,,ruler_results/qcmem_n100/qcmem_n100_niah_single_tk24_16k/niah_single_2_16k.json,ruler_results/qcmem_n100/qcmem_n100_niah_single_tk24_16k/niah_single_2_16k.csv,,,ruler_results/qcmem_n100/qcmem_n100_niah_single_tk24_16k/niah_single_2_16k.json,diskB,combined 5 shard-cell(s)
ruler/qcmem_n100/niah_single_2/1k,A,qcmem_adapter033L_n500,,complete,Qwen3-8B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,niah_single_2,,1k,,500,,12,0.333,bm25,16,512,string_match,100.0,0-100,,,,,2026-07-14,,ruler_results/qcmem_n100/qcmem_n100_niah_single_tk16_1k/niah_single_2_1k.json,ruler_results/qcmem_n100/qcmem_n100_niah_single_tk16_1k/niah_single_2_1k.csv,,,ruler_results/qcmem_n100/qcmem_n100_niah_single_tk16_1k/niah_single_2_1k.json,diskB,combined 5 shard-cell(s)
ruler/qcmem_n100/niah_single_2/2k,A,qcmem_adapter033L_n500,,complete,Qwen3-8B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,niah_single_2,,2k,,500,,12,0.333,bm25,4,512,string_match,99.0,0-100,,,,,2026-07-14,,ruler_results/qcmem_n100/qcmem_n100_niah_single_tk4_2k/niah_single_2_2k.json,ruler_results/qcmem_n100/qcmem_n100_niah_single_tk4_2k/niah_single_2_2k.csv,,,ruler_results/qcmem_n100/qcmem_n100_niah_single_tk4_2k/niah_single_2_2k.json,diskB,combined 5 shard-cell(s)
ruler/qcmem_n100/niah_single_2/32k,A,qcmem_adapter033L_n500,,complete,Qwen3-8B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,niah_single_2,,32k,,500,,12,0.333,bm25,4,512,string_match,100.0,0-100,,,,,2026-07-14,,ruler_results/qcmem_n100/qcmem_n100_niah_single_tk4_32k/niah_single_2_32k.json,ruler_results/qcmem_n100/qcmem_n100_niah_single_tk4_32k/niah_single_2_32k.csv,,,ruler_results/qcmem_n100/qcmem_n100_niah_single_tk4_32k/niah_single_2_32k.json,diskB,combined 5 shard-cell(s)
ruler/qcmem_n100/niah_single_2/4k,A,qcmem_adapter033L_n500,,complete,Qwen3-8B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,niah_single_2,,4k,,500,,12,0.333,bm25,4,512,string_match,100.0,0-100,,,,,2026-07-12,,ruler_results/qcmem_n100/qcmem_n100_niah_single_tk4_4k/niah_single_2_4k.json,ruler_results/qcmem_n100/qcmem_n100_niah_single_tk4_4k/niah_single_2_4k.csv,,,ruler_results/qcmem_n100/qcmem_n100_niah_single_tk4_4k/niah_single_2_4k.json,diskB,combined 5 shard-cell(s)
ruler/qcmem_n100/niah_single_2/8k,A,qcmem_adapter033L_n500,,complete,Qwen3-8B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,niah_single_2,,8k,,500,,12,0.333,bm25,24,512,string_match,100.0,0-100,,,,,2026-07-12,,ruler_results/qcmem_n100/qcmem_n100_niah_single_tk24_8k/niah_single_2_8k.json,ruler_results/qcmem_n100/qcmem_n100_niah_single_tk24_8k/niah_single_2_8k.csv,,,ruler_results/qcmem_n100/qcmem_n100_niah_single_tk24_8k/niah_single_2_8k.json,diskB,combined 5 shard-cell(s)
ruler/qcmem_n100_c1024_local/niah_multikey_1/16k,A,qcmem_adapter033L_n100,,complete,Qwen3-8B,/apdcephfs_wzc1/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,niah_multikey_1,,16k,,100,,12,0.333,bm25,4,1024,string_match,98.0,0-100,,,,,2026-07-13,,ruler_results/qcmem_n100_c1024_local/qcmem_n100_niah_multikey_tk4_16k/niah_multikey_1_16k.json,ruler_results/qcmem_n100_c1024_local/qcmem_n100_niah_multikey_tk4_16k/niah_multikey_1_16k.csv,,,ruler_results/qcmem_n100_c1024_local/qcmem_n100_niah_multikey_tk4_16k/niah_multikey_1_16k.json,wzc1,
ruler/qcmem_n100_c1024_local/niah_multikey_1/1k,A,qcmem_adapter033L_n500,,complete,Qwen3-8B,/apdcephfs_wzc1/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,niah_multikey_1,,1k,,500,,12,0.333,bm25,8,1024,string_match,100.0,0-100,,,,,2026-07-13,,ruler_results/qcmem_n100_c1024_local/qcmem_n100_niah_multikey_tk8_1k/niah_multikey_1_1k.json,ruler_results/qcmem_n100_c1024_local/qcmem_n100_niah_multikey_tk8_1k/niah_multikey_1_1k.csv,,,ruler_results/qcmem_n100_c1024_local/qcmem_n100_niah_multikey_tk8_1k/niah_multikey_1_1k.json,wzc1,combined 5 shard-cell(s)
ruler/qcmem_n100_c1024_local/niah_multikey_1/2k,A,qcmem_adapter033L_n500,,complete,Qwen3-8B,/apdcephfs_wzc1/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,niah_multikey_1,,2k,,500,,12,0.333,bm25,24,1024,string_match,100.0,0-100,,,,,2026-07-13,,ruler_results/qcmem_n100_c1024_local/qcmem_n100_niah_multikey_tk24_2k/niah_multikey_1_2k.json,ruler_results/qcmem_n100_c1024_local/qcmem_n100_niah_multikey_tk24_2k/niah_multikey_1_2k.csv,,,ruler_results/qcmem_n100_c1024_local/qcmem_n100_niah_multikey_tk24_2k/niah_multikey_1_2k.json,wzc1,combined 5 shard-cell(s)
ruler/qcmem_n100_c1024_local/niah_multikey_1/4k,A,qcmem_adapter033L_n500,,complete,Qwen3-8B,/apdcephfs_wzc1/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,niah_multikey_1,,4k,,500,,12,0.333,bm25,24,1024,string_match,99.8,0-100,,,,,2026-07-13,,ruler_results/qcmem_n100_c1024_local/qcmem_n100_niah_multikey_tk24_4k/niah_multikey_1_4k.json,ruler_results/qcmem_n100_c1024_local/qcmem_n100_niah_multikey_tk24_4k/niah_multikey_1_4k.csv,,,ruler_results/qcmem_n100_c1024_local/qcmem_n100_niah_multikey_tk24_4k/niah_multikey_1_4k.json,wzc1,combined 5 shard-cell(s)
ruler/qcmem_n100_c1024_local/niah_multikey_1/8k,A,qcmem_adapter033L_n500,,complete,Qwen3-8B,/apdcephfs_wzc1/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,niah_multikey_1,,8k,,400,,12,0.333,bm25,12,1024,string_match,97.5,0-100,,,,,2026-07-13,,ruler_results/qcmem_n100_c1024_local/qcmem_n100_niah_multikey_tk12_8k/niah_multikey_1_8k.json,ruler_results/qcmem_n100_c1024_local/qcmem_n100_niah_multikey_tk12_8k/niah_multikey_1_8k.csv,,,ruler_results/qcmem_n100_c1024_local/qcmem_n100_niah_multikey_tk12_8k/niah_multikey_1_8k.json,wzc1,combined 4 shard-cell(s)
ruler/qcmem_n100_c1024_local/niah_single_2/16k,A,qcmem_adapter033L_n500,,complete,Qwen3-8B,/apdcephfs_wzc1/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,niah_single_2,,16k,,500,,12,0.333,bm25,24,1024,string_match,100.0,0-100,,,,,2026-07-13,,ruler_results/qcmem_n100_c1024_local/qcmem_n100_niah_single_tk24_16k/niah_single_2_16k.json,ruler_results/qcmem_n100_c1024_local/qcmem_n100_niah_single_tk24_16k/niah_single_2_16k.csv,,,ruler_results/qcmem_n100_c1024_local/qcmem_n100_niah_single_tk24_16k/niah_single_2_16k.json,wzc1,combined 5 shard-cell(s)
ruler/qcmem_n100_c1024_local/niah_single_2/1k,A,qcmem_adapter033L_n500,,complete,Qwen3-8B,/apdcephfs_wzc1/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,niah_single_2,,1k,,500,,12,0.333,bm25,16,1024,string_match,100.0,0-100,,,,,2026-07-13,,ruler_results/qcmem_n100_c1024_local/qcmem_n100_niah_single_tk16_1k/niah_single_2_1k.json,ruler_results/qcmem_n100_c1024_local/qcmem_n100_niah_single_tk16_1k/niah_single_2_1k.csv,,,ruler_results/qcmem_n100_c1024_local/qcmem_n100_niah_single_tk16_1k/niah_single_2_1k.json,wzc1,combined 5 shard-cell(s)
ruler/qcmem_n100_c1024_local/niah_single_2/2k,A,qcmem_adapter033L_n500,,complete,Qwen3-8B,/apdcephfs_wzc1/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,niah_single_2,,2k,,500,,12,0.333,bm25,4,1024,string_match,99.8,0-100,,,,,2026-07-13,,ruler_results/qcmem_n100_c1024_local/qcmem_n100_niah_single_tk4_2k/niah_single_2_2k.json,ruler_results/qcmem_n100_c1024_local/qcmem_n100_niah_single_tk4_2k/niah_single_2_2k.csv,,,ruler_results/qcmem_n100_c1024_local/qcmem_n100_niah_single_tk4_2k/niah_single_2_2k.json,wzc1,combined 5 shard-cell(s)
ruler/qcmem_n100_c1024_local/niah_single_2/32k,A,qcmem_adapter033L_n500,,complete,Qwen3-8B,/apdcephfs_wzc1/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,niah_single_2,,32k,,400,,12,0.333,bm25,4,1024,string_match,100.0,0-100,,,,,2026-07-13,,ruler_results/qcmem_n100_c1024_local/qcmem_n100_niah_single_tk4_32k/niah_single_2_32k.json,ruler_results/qcmem_n100_c1024_local/qcmem_n100_niah_single_tk4_32k/niah_single_2_32k.csv,,,ruler_results/qcmem_n100_c1024_local/qcmem_n100_niah_single_tk4_32k/niah_single_2_32k.json,wzc1,combined 4 shard-cell(s)
ruler/qcmem_n100_c1024_local/niah_single_2/4k,A,qcmem_adapter033L_n500,,complete,Qwen3-8B,/apdcephfs_wzc1/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,niah_single_2,,4k,,500,,12,0.333,bm25,4,1024,string_match,100.0,0-100,,,,,2026-07-13,,ruler_results/qcmem_n100_c1024_local/qcmem_n100_niah_single_tk4_4k/niah_single_2_4k.json,ruler_results/qcmem_n100_c1024_local/qcmem_n100_niah_single_tk4_4k/niah_single_2_4k.csv,,,ruler_results/qcmem_n100_c1024_local/qcmem_n100_niah_single_tk4_4k/niah_single_2_4k.json,wzc1,combined 5 shard-cell(s)
ruler/qcmem_n100_c1024_local/niah_single_2/8k,A,qcmem_adapter033L_n500,,complete,Qwen3-8B,/apdcephfs_wzc1/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,niah_single_2,,8k,,500,,12,0.333,bm25,24,1024,string_match,100.0,0-100,,,,,2026-07-13,,ruler_results/qcmem_n100_c1024_local/qcmem_n100_niah_single_tk24_8k/niah_single_2_8k.json,ruler_results/qcmem_n100_c1024_local/qcmem_n100_niah_single_tk24_8k/niah_single_2_8k.csv,,,ruler_results/qcmem_n100_c1024_local/qcmem_n100_niah_single_tk24_8k/niah_single_2_8k.json,wzc1,combined 5 shard-cell(s)
ruler/qcmem_n100_local/niah_multikey_1/16k,A,qcmem_adapter033L_n500,,complete,Qwen3-8B,/apdcephfs_wzc1/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,niah_multikey_1,,16k,,500,,12,0.333,bm25,12,512,string_match,91.6,0-100,,,,,2026-07-12,,ruler_results/qcmem_n100_local/qcmem_n100_niah_multikey_tk12_16k/niah_multikey_1_16k.json,ruler_results/qcmem_n100_local/qcmem_n100_niah_multikey_tk12_16k/niah_multikey_1_16k.csv,,,ruler_results/qcmem_n100_local/qcmem_n100_niah_multikey_tk12_16k/niah_multikey_1_16k.json,wzc1,combined 5 shard-cell(s)
ruler/qcmem_n100_local/niah_multikey_1/1k,A,qcmem_adapter033L_n500,,complete,Qwen3-8B,/apdcephfs_wzc1/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,niah_multikey_1,,1k,,500,,12,0.333,bm25,8,512,string_match,99.4,0-100,,,,,2026-07-12,,ruler_results/qcmem_n100_local/qcmem_n100_niah_multikey_tk8_1k/niah_multikey_1_1k.json,ruler_results/qcmem_n100_local/qcmem_n100_niah_multikey_tk8_1k/niah_multikey_1_1k.csv,,,ruler_results/qcmem_n100_local/qcmem_n100_niah_multikey_tk8_1k/niah_multikey_1_1k.json,wzc1,combined 5 shard-cell(s)
ruler/qcmem_n100_local/niah_multikey_1/2k,A,qcmem_adapter033L_n500,,complete,Qwen3-8B,/apdcephfs_wzc1/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,niah_multikey_1,,2k,,500,,12,0.333,bm25,24,512,string_match,99.8,0-100,,,,,2026-07-12,,ruler_results/qcmem_n100_local/qcmem_n100_niah_multikey_tk24_2k/niah_multikey_1_2k.json,ruler_results/qcmem_n100_local/qcmem_n100_niah_multikey_tk24_2k/niah_multikey_1_2k.csv,,,ruler_results/qcmem_n100_local/qcmem_n100_niah_multikey_tk24_2k/niah_multikey_1_2k.json,wzc1,combined 5 shard-cell(s)
ruler/qcmem_n100_local/niah_multikey_1/32k,A,qcmem_adapter033L_n500,,complete,Qwen3-8B,/apdcephfs_wzc1/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,niah_multikey_1,,32k,,400,,12,0.333,bm25,4,512,string_match,92.75,0-100,,,,,2026-07-12,,ruler_results/qcmem_n100_local/qcmem_n100_niah_multikey_tk4_32k/niah_multikey_1_32k.json,ruler_results/qcmem_n100_local/qcmem_n100_niah_multikey_tk4_32k/niah_multikey_1_32k.csv,,,ruler_results/qcmem_n100_local/qcmem_n100_niah_multikey_tk4_32k/niah_multikey_1_32k.json,wzc1,combined 4 shard-cell(s)
ruler/qcmem_n100_local/niah_multikey_1/4k,A,qcmem_adapter033L_n500,,complete,Qwen3-8B,/apdcephfs_wzc1/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,niah_multikey_1,,4k,,500,,12,0.333,bm25,24,512,string_match,95.0,0-100,,,,,2026-07-12,,ruler_results/qcmem_n100_local/qcmem_n100_niah_multikey_tk24_4k/niah_multikey_1_4k.json,ruler_results/qcmem_n100_local/qcmem_n100_niah_multikey_tk24_4k/niah_multikey_1_4k.csv,,,ruler_results/qcmem_n100_local/qcmem_n100_niah_multikey_tk24_4k/niah_multikey_1_4k.json,wzc1,combined 5 shard-cell(s)
ruler/qcmem_n100_local/niah_multikey_1/8k,A,qcmem_adapter033L_n500,,complete,Qwen3-8B,/apdcephfs_wzc1/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,niah_multikey_1,,8k,,500,,12,0.333,bm25,24,512,string_match,94.2,0-100,,,,,2026-07-12,,ruler_results/qcmem_n100_local/qcmem_n100_niah_multikey_tk24_8k/niah_multikey_1_8k.json,ruler_results/qcmem_n100_local/qcmem_n100_niah_multikey_tk24_8k/niah_multikey_1_8k.csv,,,ruler_results/qcmem_n100_local/qcmem_n100_niah_multikey_tk24_8k/niah_multikey_1_8k.json,wzc1,combined 5 shard-cell(s)
ruler/qcmem_n100_local/niah_single_2/16k,A,qcmem_adapter033L_n500,,complete,Qwen3-8B,/apdcephfs_wzc1/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,niah_single_2,,16k,,500,,12,0.333,bm25,24,512,string_match,100.0,0-100,,,,,2026-07-12,,ruler_results/qcmem_n100_local/qcmem_n100_niah_single_tk24_16k/niah_single_2_16k.json,ruler_results/qcmem_n100_local/qcmem_n100_niah_single_tk24_16k/niah_single_2_16k.csv,,,ruler_results/qcmem_n100_local/qcmem_n100_niah_single_tk24_16k/niah_single_2_16k.json,wzc1,combined 5 shard-cell(s)
ruler/qcmem_n100_local/niah_single_2/1k,A,qcmem_adapter033L_n500,,complete,Qwen3-8B,/apdcephfs_wzc1/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,niah_single_2,,1k,,500,,12,0.333,bm25,16,512,string_match,100.0,0-100,,,,,2026-07-12,,ruler_results/qcmem_n100_local/qcmem_n100_niah_single_tk16_1k/niah_single_2_1k.json,ruler_results/qcmem_n100_local/qcmem_n100_niah_single_tk16_1k/niah_single_2_1k.csv,,,ruler_results/qcmem_n100_local/qcmem_n100_niah_single_tk16_1k/niah_single_2_1k.json,wzc1,combined 5 shard-cell(s)
ruler/qcmem_n100_local/niah_single_2/2k,A,qcmem_adapter033L_n500,,complete,Qwen3-8B,/apdcephfs_wzc1/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,niah_single_2,,2k,,500,,12,0.333,bm25,4,512,string_match,99.6,0-100,,,,,2026-07-12,,ruler_results/qcmem_n100_local/qcmem_n100_niah_single_tk4_2k/niah_single_2_2k.json,ruler_results/qcmem_n100_local/qcmem_n100_niah_single_tk4_2k/niah_single_2_2k.csv,,,ruler_results/qcmem_n100_local/qcmem_n100_niah_single_tk4_2k/niah_single_2_2k.json,wzc1,combined 5 shard-cell(s)
ruler/qcmem_n100_local/niah_single_2/32k,A,qcmem_adapter033L_n500,,complete,Qwen3-8B,/apdcephfs_wzc1/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,niah_single_2,,32k,,400,,12,0.333,bm25,4,512,string_match,99.75,0-100,,,,,2026-07-12,,ruler_results/qcmem_n100_local/qcmem_n100_niah_single_tk4_32k/niah_single_2_32k.json,ruler_results/qcmem_n100_local/qcmem_n100_niah_single_tk4_32k/niah_single_2_32k.csv,,,ruler_results/qcmem_n100_local/qcmem_n100_niah_single_tk4_32k/niah_single_2_32k.json,wzc1,combined 4 shard-cell(s)
ruler/qcmem_n100_local/niah_single_2/4k,A,qcmem_adapter033L_n500,,complete,Qwen3-8B,/apdcephfs_wzc1/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,RULER,niah_single_2,,4k,,500,,12,0.333,bm25,4,512,string_match,100.0,0-100,,,,,2026-07-12,,ruler_results/qcmem_n100_local/qcmem_n100_niah_single_tk4_4k/niah_single_2_4k.json,ruler_results/qcmem_n100_local/qcmem_n100_niah_single_tk4_4k/niah_single_2_4k.csv,,,ruler_results/qcmem_n100_local/qcmem_n100_niah_single_tk4_4k/niah_single_2_4k.json,wzc1,combined 5 shard-cell(s)
